retn_code,foodgrp_code,food_type,food_desc,cook_method_1,cook_method_2,cook_method_addon,cook_time,nutrient_num,nutrient_desc,retn_factor
0103,01,EGGS,,FRIED,SCRAMBLED,,,303,Iron,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,304,Magnesium,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,305,Phosphorus,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,306,Potassium,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,307,Sodium,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,309,Zinc,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,312,Copper,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,401,"Vitamin C, total ascorbic acid",80
0103,01,EGGS,,FRIED,SCRAMBLED,,,404,Thiamin,85
0103,01,EGGS,,FRIED,SCRAMBLED,,,405,Riboflavin,95
0103,01,EGGS,,FRIED,SCRAMBLED,,,406,Niacin,95
0103,01,EGGS,,FRIED,SCRAMBLED,,,415,Vitamin B-6,95
0103,01,EGGS,,FRIED,SCRAMBLED,,,417,"Folate, total",75
0103,01,EGGS,,FRIED,SCRAMBLED,,,431,Folic acid,75
0103,01,EGGS,,FRIED,SCRAMBLED,,,432,"Folate, food",75
0103,01,EGGS,,FRIED,SCRAMBLED,,,421,"Choline, total",85
0103,01,EGGS,,FRIED,SCRAMBLED,,,418,Vitamin B-12,85
0103,01,EGGS,,FRIED,SCRAMBLED,,,318,"Vitamin A, IU",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,392,"Vitamin A, RE",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,221,"Alcohol, ethyl",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,321,"Carotene, beta",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,322,"Carotene, alpha",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,334,"Cryptoxanthin, beta",100
0103,01,EGGS,,FRIED,SCRAMBLED,,,337,Lycopene,100
0103,01,EGGS,,FRIED,SCRAMBLED,,,338,Lutein + zeaxanthin,100
0105,01,EGGS,,HARD COOKED,,,,301,Calcium,100
0105,01,EGGS,,HARD COOKED,,,,303,Iron,100
0105,01,EGGS,,HARD COOKED,,,,304,Magnesium,100
0105,01,EGGS,,HARD COOKED,,,,305,Phosphorus,100
0105,01,EGGS,,HARD COOKED,,,,306,Potassium,100
0105,01,EGGS,,HARD COOKED,,,,307,Sodium,100
0105,01,EGGS,,HARD COOKED,,,,309,Zinc,100
0105,01,EGGS,,HARD COOKED,,,,312,Copper,100
0105,01,EGGS,,HARD COOKED,,,,401,"Vitamin C, total ascorbic acid",80
0105,01,EGGS,,HARD COOKED,,,,404,Thiamin,85
0105,01,EGGS,,HARD COOKED,,,,405,Riboflavin,95
0105,01,EGGS,,HARD COOKED,,,,406,Niacin,95
0105,01,EGGS,,HARD COOKED,,,,415,Vitamin B-6,95
0105,01,EGGS,,HARD COOKED,,,,417,"Folate, total",75
0105,01,EGGS,,HARD COOKED,,,,431,Folic acid,75
0105,01,EGGS,,HARD COOKED,,,,432,"Folate, food",75
0105,01,EGGS,,HARD COOKED,,,,421,"Choline, total",80
0105,01,EGGS,,HARD COOKED,,,,418,Vitamin B-12,85
0105,01,EGGS,,HARD COOKED,,,,318,"Vitamin A, IU",100
0105,01,EGGS,,HARD COOKED,,,,392,"Vitamin A, RE",100
0105,01,EGGS,,HARD COOKED,,,,221,"Alcohol, ethyl",100
0105,01,EGGS,,HARD COOKED,,,,321,"Carotene, beta",100
0105,01,EGGS,,HARD COOKED,,,,322,"Carotene, alpha",100
0105,01,EGGS,,HARD COOKED,,,,334,"Cryptoxanthin, beta",100
0105,01,EGGS,,HARD COOKED,,,,337,Lycopene,100
0105,01,EGGS,,HARD COOKED,,,,338,Lutein + zeaxanthin,100
0107,01,EGGS,,POACHED,,,,301,Calcium,100
0107,01,EGGS,,POACHED,,,,303,Iron,100
0107,01,EGGS,,POACHED,,,,304,Magnesium,100
0107,01,EGGS,,POACHED,,,,305,Phosphorus,100
0107,01,EGGS,,POACHED,,,,306,Potassium,100
0107,01,EGGS,,POACHED,,,,307,Sodium,100
0107,01,EGGS,,POACHED,,,,309,Zinc,100
0107,01,EGGS,,POACHED,,,,312,Copper,100
0107,01,EGGS,,POACHED,,,,401,"Vitamin C, total ascorbic acid",80
0107,01,EGGS,,POACHED,,,,404,Thiamin,80
0107,01,EGGS,,POACHED,,,,405,Riboflavin,85
0107,01,EGGS,,POACHED,,,,406,Niacin,85
0107,01,EGGS,,POACHED,,,,415,Vitamin B-6,85
0107,01,EGGS,,POACHED,,,,417,"Folate, total",75
0107,01,EGGS,,POACHED,,,,431,Folic acid,75
0107,01,EGGS,,POACHED,,,,432,"Folate, food",75
0107,01,EGGS,,POACHED,,,,421,"Choline, total",80
0107,01,EGGS,,POACHED,,,,418,Vitamin B-12,80
0107,01,EGGS,,POACHED,,,,318,"Vitamin A, IU",100
0107,01,EGGS,,POACHED,,,,392,"Vitamin A, RE",100
0107,01,EGGS,,POACHED,,,,221,"Alcohol, ethyl",100
0107,01,EGGS,,POACHED,,,,321,"Carotene, beta",100
0107,01,EGGS,,POACHED,,,,322,"Carotene, alpha",100
0107,01,EGGS,,POACHED,,,,334,"Cryptoxanthin, beta",100
0107,01,EGGS,,POACHED,,,,337,Lycopene,100
0107,01,EGGS,,POACHED,,,,338,Lutein + zeaxanthin,100
0109,01,EGGS,,REHEATED,,,,301,Calcium,100
0109,01,EGGS,,REHEATED,,,,303,Iron,100
0109,01,EGGS,,REHEATED,,,,304,Magnesium,100
0109,01,EGGS,,REHEATED,,,,305,Phosphorus,100
0109,01,EGGS,,REHEATED,,,,306,Potassium,100
0109,01,EGGS,,REHEATED,,,,307,Sodium,100
0109,01,EGGS,,REHEATED,,,,309,Zinc,100
0109,01,EGGS,,REHEATED,,,,312,Copper,100
0109,01,EGGS,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
0109,01,EGGS,,REHEATED,,,,404,Thiamin,95
0109,01,EGGS,,REHEATED,,,,405,Riboflavin,100
0109,01,EGGS,,REHEATED,,,,406,Niacin,100
0109,01,EGGS,,REHEATED,,,,415,Vitamin B-6,95
0109,01,EGGS,,REHEATED,,,,417,"Folate, total",95
0109,01,EGGS,,REHEATED,,,,431,Folic acid,95
0109,01,EGGS,,REHEATED,,,,432,"Folate, food",95
0109,01,EGGS,,REHEATED,,,,421,"Choline, total",85
0109,01,EGGS,,REHEATED,,,,418,Vitamin B-12,95
0109,01,EGGS,,REHEATED,,,,318,"Vitamin A, IU",100
0109,01,EGGS,,REHEATED,,,,392,"Vitamin A, RE",100
0109,01,EGGS,,REHEATED,,,,221,"Alcohol, ethyl",100
0109,01,EGGS,,REHEATED,,,,321,"Carotene, beta",100
0109,01,EGGS,,REHEATED,,,,322,"Carotene, alpha",100
0109,01,EGGS,,REHEATED,,,,334,"Cryptoxanthin, beta",100
0109,01,EGGS,,REHEATED,,,,337,Lycopene,100
0109,01,EGGS,,REHEATED,,,,338,Lutein + zeaxanthin,100
2153,01,MILK,,HEATED,,,60 MIN,301,Calcium,100
2153,01,MILK,,HEATED,,,60 MIN,303,Iron,100
2153,01,MILK,,HEATED,,,60 MIN,304,Magnesium,100
2153,01,MILK,,HEATED,,,60 MIN,305,Phosphorus,100
2153,01,MILK,,HEATED,,,60 MIN,306,Potassium,100
2153,01,MILK,,HEATED,,,60 MIN,307,Sodium,100
2153,01,MILK,,HEATED,,,60 MIN,309,Zinc,100
2153,01,MILK,,HEATED,,,60 MIN,312,Copper,100
2153,01,MILK,,HEATED,,,60 MIN,401,"Vitamin C, total ascorbic acid",45
2153,01,MILK,,HEATED,,,60 MIN,404,Thiamin,60
2153,01,MILK,,HEATED,,,60 MIN,405,Riboflavin,100
2153,01,MILK,,HEATED,,,60 MIN,406,Niacin,100
2153,01,MILK,,HEATED,,,60 MIN,415,Vitamin B-6,55
2153,01,MILK,,HEATED,,,60 MIN,417,"Folate, total",70
2153,01,MILK,,HEATED,,,60 MIN,431,Folic acid,70
2153,01,MILK,,HEATED,,,60 MIN,432,"Folate, food",70
2153,01,MILK,,HEATED,,,60 MIN,421,"Choline, total",60
2153,01,MILK,,HEATED,,,60 MIN,418,Vitamin B-12,30
2153,01,MILK,,HEATED,,,60 MIN,318,"Vitamin A, IU",100
2153,01,MILK,,HEATED,,,60 MIN,392,"Vitamin A, RE",100
2153,01,MILK,,HEATED,,,60 MIN,221,"Alcohol, ethyl",100
2153,01,MILK,,HEATED,,,60 MIN,321,"Carotene, beta",100
2153,01,MILK,,HEATED,,,60 MIN,322,"Carotene, alpha",100
2153,01,MILK,,HEATED,,,60 MIN,334,"Cryptoxanthin, beta",100
2153,01,MILK,,HEATED,,,60 MIN,337,Lycopene,100
2153,01,MILK,,HEATED,,,60 MIN,338,Lutein + zeaxanthin,100
2151,01,MILK,,HEATED,,,10 MIN,301,Calcium,100
2151,01,MILK,,HEATED,,,10 MIN,303,Iron,100
2151,01,MILK,,HEATED,,,10 MIN,304,Magnesium,100
2151,01,MILK,,HEATED,,,10 MIN,305,Phosphorus,100
2151,01,MILK,,HEATED,,,10 MIN,306,Potassium,100
2151,01,MILK,,HEATED,,,10 MIN,307,Sodium,100
2151,01,MILK,,HEATED,,,10 MIN,309,Zinc,100
2151,01,MILK,,HEATED,,,10 MIN,312,Copper,100
2151,01,MILK,,HEATED,,,10 MIN,401,"Vitamin C, total ascorbic acid",85
2151,01,MILK,,HEATED,,,10 MIN,404,Thiamin,90
2151,01,MILK,,HEATED,,,10 MIN,405,Riboflavin,100
2151,01,MILK,,HEATED,,,10 MIN,406,Niacin,100
2151,01,MILK,,HEATED,,,10 MIN,415,Vitamin B-6,90
2151,01,MILK,,HEATED,,,10 MIN,417,"Folate, total",85
2151,01,MILK,,HEATED,,,10 MIN,431,Folic acid,85
2151,01,MILK,,HEATED,,,10 MIN,432,"Folate, food",85
2151,01,MILK,,HEATED,,,10 MIN,421,"Choline, total",90
2151,01,MILK,,HEATED,,,10 MIN,418,Vitamin B-12,80
2151,01,MILK,,HEATED,,,10 MIN,318,"Vitamin A, IU",100
2151,01,MILK,,HEATED,,,10 MIN,392,"Vitamin A, RE",100
2151,01,MILK,,HEATED,,,10 MIN,221,"Alcohol, ethyl",100
2151,01,MILK,,HEATED,,,10 MIN,321,"Carotene, beta",100
2151,01,MILK,,HEATED,,,10 MIN,322,"Carotene, alpha",100
2151,01,MILK,,HEATED,,,10 MIN,334,"Cryptoxanthin, beta",100
2151,01,MILK,,HEATED,,,10 MIN,337,Lycopene,100
2151,01,MILK,,HEATED,,,10 MIN,338,Lutein + zeaxanthin,100
2152,01,MILK,,HEATED,,,30 MIN,301,Calcium,100
2152,01,MILK,,HEATED,,,30 MIN,303,Iron,100
2152,01,MILK,,HEATED,,,30 MIN,304,Magnesium,100
2152,01,MILK,,HEATED,,,30 MIN,305,Phosphorus,100
2152,01,MILK,,HEATED,,,30 MIN,306,Potassium,100
2152,01,MILK,,HEATED,,,30 MIN,307,Sodium,100
2152,01,MILK,,HEATED,,,30 MIN,309,Zinc,100
2152,01,MILK,,HEATED,,,30 MIN,312,Copper,100
2152,01,MILK,,HEATED,,,30 MIN,401,"Vitamin C, total ascorbic acid",65
2152,01,MILK,,HEATED,,,30 MIN,404,Thiamin,75
2152,01,MILK,,HEATED,,,30 MIN,405,Riboflavin,100
2152,01,MILK,,HEATED,,,30 MIN,406,Niacin,100
2152,01,MILK,,HEATED,,,30 MIN,415,Vitamin B-6,75
2152,01,MILK,,HEATED,,,30 MIN,417,"Folate, total",80
2152,01,MILK,,HEATED,,,30 MIN,431,Folic acid,80
2152,01,MILK,,HEATED,,,30 MIN,432,"Folate, food",80
2152,01,MILK,,HEATED,,,30 MIN,421,"Choline, total",75
2152,01,MILK,,HEATED,,,30 MIN,418,Vitamin B-12,55
2152,01,MILK,,HEATED,,,30 MIN,318,"Vitamin A, IU",100
2152,01,MILK,,HEATED,,,30 MIN,392,"Vitamin A, RE",100
2152,01,MILK,,HEATED,,,30 MIN,221,"Alcohol, ethyl",100
2152,01,MILK,,HEATED,,,30 MIN,321,"Carotene, beta",100
2152,01,MILK,,HEATED,,,30 MIN,322,"Carotene, alpha",100
2152,01,MILK,,HEATED,,,30 MIN,334,"Cryptoxanthin, beta",100
2152,01,MILK,,HEATED,,,30 MIN,337,Lycopene,100
2152,01,MILK,,HEATED,,,30 MIN,338,Lutein + zeaxanthin,100
2154,01,MILK,,REHEATED,,,,301,Calcium,100
2154,01,MILK,,REHEATED,,,,303,Iron,100
2154,01,MILK,,REHEATED,,,,304,Magnesium,100
2154,01,MILK,,REHEATED,,,,305,Phosphorus,100
2154,01,MILK,,REHEATED,,,,306,Potassium,100
2154,01,MILK,,REHEATED,,,,307,Sodium,100
2154,01,MILK,,REHEATED,,,,309,Zinc,100
2154,01,MILK,,REHEATED,,,,312,Copper,100
2154,01,MILK,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
2154,01,MILK,,REHEATED,,,,404,Thiamin,95
2154,01,MILK,,REHEATED,,,,405,Riboflavin,100
2154,01,MILK,,REHEATED,,,,406,Niacin,100
2154,01,MILK,,REHEATED,,,,415,Vitamin B-6,95
2154,01,MILK,,REHEATED,,,,417,"Folate, total",95
2154,01,MILK,,REHEATED,,,,431,Folic acid,95
2154,01,MILK,,REHEATED,,,,432,"Folate, food",95
2154,01,MILK,,REHEATED,,,,421,"Choline, total",95
2154,01,MILK,,REHEATED,,,,418,Vitamin B-12,95
2154,01,MILK,,REHEATED,,,,318,"Vitamin A, IU",100
2154,01,MILK,,REHEATED,,,,392,"Vitamin A, RE",100
2154,01,MILK,,REHEATED,,,,221,"Alcohol, ethyl",100
2154,01,MILK,,REHEATED,,,,321,"Carotene, beta",100
2154,01,MILK,,REHEATED,,,,322,"Carotene, alpha",100
2154,01,MILK,,REHEATED,,,,334,"Cryptoxanthin, beta",100
2154,01,MILK,,REHEATED,,,,337,Lycopene,100
2154,01,MILK,,REHEATED,,,,338,Lutein + zeaxanthin,100
0801,05,CHICKEN,,BROILED,,,,301,Calcium,95
0801,05,CHICKEN,,BROILED,,,,303,Iron,90
0801,05,CHICKEN,,BROILED,,,,304,Magnesium,75
0801,05,CHICKEN,,BROILED,,,,305,Phosphorus,80
0801,05,CHICKEN,,BROILED,,,,306,Potassium,80
0801,05,CHICKEN,,BROILED,,,,307,Sodium,80
0801,05,CHICKEN,,BROILED,,,,309,Zinc,100
0801,05,CHICKEN,,BROILED,,,,312,Copper,95
0801,05,CHICKEN,,BROILED,,,,401,"Vitamin C, total ascorbic acid",80
0801,05,CHICKEN,,BROILED,,,,404,Thiamin,70
0801,05,CHICKEN,,BROILED,,,,405,Riboflavin,90
0801,05,CHICKEN,,BROILED,,,,406,Niacin,80
0801,05,CHICKEN,,BROILED,,,,415,Vitamin B-6,80
0801,05,CHICKEN,,BROILED,,,,417,"Folate, total",60
0801,05,CHICKEN,,BROILED,,,,431,Folic acid,60
0801,05,CHICKEN,,BROILED,,,,432,"Folate, food",60
0801,05,CHICKEN,,BROILED,,,,421,"Choline, total",70
0801,05,CHICKEN,,BROILED,,,,418,Vitamin B-12,65
0801,05,CHICKEN,,BROILED,,,,318,"Vitamin A, IU",75
0801,05,CHICKEN,,BROILED,,,,392,"Vitamin A, RE",75
0801,05,CHICKEN,,BROILED,,,,221,"Alcohol, ethyl",100
0801,05,CHICKEN,,BROILED,,,,321,"Carotene, beta",75
0801,05,CHICKEN,,BROILED,,,,322,"Carotene, alpha",75
0801,05,CHICKEN,,BROILED,,,,334,"Cryptoxanthin, beta",75
0801,05,CHICKEN,,BROILED,,,,337,Lycopene,75
0801,05,CHICKEN,,BROILED,,,,338,Lutein + zeaxanthin,75
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,301,Calcium,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,303,Iron,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,304,Magnesium,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,305,Phosphorus,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,306,Potassium,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,307,Sodium,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,309,Zinc,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,312,Copper,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",85
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,404,Thiamin,75
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,405,Riboflavin,100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,406,Niacin,95
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,415,Vitamin B-6,65
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,417,"Folate, total",70
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,431,Folic acid,70
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,432,"Folate, food",70
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,421,"Choline, total",70
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,418,Vitamin B-12,65
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,318,"Vitamin A, IU",80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,392,"Vitamin A, RE",80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,221,"Alcohol, ethyl",100
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,321,"Carotene, beta",80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,322,"Carotene, alpha",80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,334,"Cryptoxanthin, beta",80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,337,Lycopene,80
0852,05,CHICKEN,,BROWNED,SIMMERED,W/DRIPPINGS,,338,Lutein + zeaxanthin,80
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,301,Calcium,80
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,303,Iron,90
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,304,Magnesium,65
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,305,Phosphorus,70
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,306,Potassium,60
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,307,Sodium,70
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,309,Zinc,100
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,312,Copper,90
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",80
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,404,Thiamin,55
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,405,Riboflavin,95
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,406,Niacin,60
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,415,Vitamin B-6,50
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,417,"Folate, total",60
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,431,Folic acid,60
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,432,"Folate, food",60
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,421,"Choline, total",70
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,418,Vitamin B-12,50
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,318,"Vitamin A, IU",75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,392,"Vitamin A, RE",75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,221,"Alcohol, ethyl",100
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,321,"Carotene, beta",75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,322,"Carotene, alpha",75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,334,"Cryptoxanthin, beta",75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,337,Lycopene,75
0851,05,CHICKEN,,BROWNED,SIMMERED,WO/DRIPPINGS,,338,Lutein + zeaxanthin,75
0804,05,CHICKEN,,FRIED,,W/COATING,,301,Calcium,95
0804,05,CHICKEN,,FRIED,,W/COATING,,303,Iron,90
0804,05,CHICKEN,,FRIED,,W/COATING,,304,Magnesium,75
0804,05,CHICKEN,,FRIED,,W/COATING,,305,Phosphorus,80
0804,05,CHICKEN,,FRIED,,W/COATING,,306,Potassium,80
0804,05,CHICKEN,,FRIED,,W/COATING,,307,Sodium,80
0804,05,CHICKEN,,FRIED,,W/COATING,,309,Zinc,100
0804,05,CHICKEN,,FRIED,,W/COATING,,312,Copper,95
0804,05,CHICKEN,,FRIED,,W/COATING,,401,"Vitamin C, total ascorbic acid",80
0804,05,CHICKEN,,FRIED,,W/COATING,,404,Thiamin,70
0804,05,CHICKEN,,FRIED,,W/COATING,,405,Riboflavin,90
0804,05,CHICKEN,,FRIED,,W/COATING,,406,Niacin,80
0804,05,CHICKEN,,FRIED,,W/COATING,,415,Vitamin B-6,80
0804,05,CHICKEN,,FRIED,,W/COATING,,417,"Folate, total",60
0804,05,CHICKEN,,FRIED,,W/COATING,,431,Folic acid,60
0804,05,CHICKEN,,FRIED,,W/COATING,,432,"Folate, food",60
0804,05,CHICKEN,,FRIED,,W/COATING,,421,"Choline, total",70
0804,05,CHICKEN,,FRIED,,W/COATING,,418,Vitamin B-12,65
0804,05,CHICKEN,,FRIED,,W/COATING,,318,"Vitamin A, IU",75
0804,05,CHICKEN,,FRIED,,W/COATING,,392,"Vitamin A, RE",75
0804,05,CHICKEN,,FRIED,,W/COATING,,221,"Alcohol, ethyl",100
0804,05,CHICKEN,,FRIED,,W/COATING,,321,"Carotene, beta",75
0804,05,CHICKEN,,FRIED,,W/COATING,,322,"Carotene, alpha",75
0804,05,CHICKEN,,FRIED,,W/COATING,,334,"Cryptoxanthin, beta",75
0804,05,CHICKEN,,FRIED,,W/COATING,,337,Lycopene,75
0804,05,CHICKEN,,FRIED,,W/COATING,,338,Lutein + zeaxanthin,75
0803,05,CHICKEN,,FRIED,,WO/COATING,,301,Calcium,95
0803,05,CHICKEN,,FRIED,,WO/COATING,,303,Iron,90
0803,05,CHICKEN,,FRIED,,WO/COATING,,304,Magnesium,75
0803,05,CHICKEN,,FRIED,,WO/COATING,,305,Phosphorus,80
0803,05,CHICKEN,,FRIED,,WO/COATING,,306,Potassium,80
0803,05,CHICKEN,,FRIED,,WO/COATING,,307,Sodium,80
0803,05,CHICKEN,,FRIED,,WO/COATING,,309,Zinc,100
0803,05,CHICKEN,,FRIED,,WO/COATING,,312,Copper,95
0803,05,CHICKEN,,FRIED,,WO/COATING,,401,"Vitamin C, total ascorbic acid",80
0803,05,CHICKEN,,FRIED,,WO/COATING,,404,Thiamin,70
0803,05,CHICKEN,,FRIED,,WO/COATING,,405,Riboflavin,90
0803,05,CHICKEN,,FRIED,,WO/COATING,,406,Niacin,80
0803,05,CHICKEN,,FRIED,,WO/COATING,,415,Vitamin B-6,80
0803,05,CHICKEN,,FRIED,,WO/COATING,,417,"Folate, total",60
0803,05,CHICKEN,,FRIED,,WO/COATING,,431,Folic acid,60
0803,05,CHICKEN,,FRIED,,WO/COATING,,432,"Folate, food",60
0803,05,CHICKEN,,FRIED,,WO/COATING,,421,"Choline, total",70
0803,05,CHICKEN,,FRIED,,WO/COATING,,418,Vitamin B-12,65
0803,05,CHICKEN,,FRIED,,WO/COATING,,318,"Vitamin A, IU",75
0803,05,CHICKEN,,FRIED,,WO/COATING,,392,"Vitamin A, RE",75
0803,05,CHICKEN,,FRIED,,WO/COATING,,221,"Alcohol, ethyl",100
0803,05,CHICKEN,,FRIED,,WO/COATING,,321,"Carotene, beta",75
0803,05,CHICKEN,,FRIED,,WO/COATING,,322,"Carotene, alpha",75
0803,05,CHICKEN,,FRIED,,WO/COATING,,334,"Cryptoxanthin, beta",75
0803,05,CHICKEN,,FRIED,,WO/COATING,,337,Lycopene,75
0803,05,CHICKEN,,FRIED,,WO/COATING,,338,Lutein + zeaxanthin,75
0864,05,CHICKEN,,REHEATED,,,,301,Calcium,100
0864,05,CHICKEN,,REHEATED,,,,303,Iron,100
0864,05,CHICKEN,,REHEATED,,,,304,Magnesium,100
0864,05,CHICKEN,,REHEATED,,,,305,Phosphorus,100
0864,05,CHICKEN,,REHEATED,,,,306,Potassium,100
0864,05,CHICKEN,,REHEATED,,,,307,Sodium,100
0864,05,CHICKEN,,REHEATED,,,,309,Zinc,100
0864,05,CHICKEN,,REHEATED,,,,312,Copper,100
0864,05,CHICKEN,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
0864,05,CHICKEN,,REHEATED,,,,404,Thiamin,95
0864,05,CHICKEN,,REHEATED,,,,405,Riboflavin,100
0864,05,CHICKEN,,REHEATED,,,,406,Niacin,100
0864,05,CHICKEN,,REHEATED,,,,415,Vitamin B-6,95
0864,05,CHICKEN,,REHEATED,,,,417,"Folate, total",95
0864,05,CHICKEN,,REHEATED,,,,431,Folic acid,95
0864,05,CHICKEN,,REHEATED,,,,432,"Folate, food",95
0864,05,CHICKEN,,REHEATED,,,,421,"Choline, total",70
0864,05,CHICKEN,,REHEATED,,,,418,Vitamin B-12,95
0864,05,CHICKEN,,REHEATED,,,,318,"Vitamin A, IU",100
0864,05,CHICKEN,,REHEATED,,,,392,"Vitamin A, RE",100
0864,05,CHICKEN,,REHEATED,,,,221,"Alcohol, ethyl",100
0864,05,CHICKEN,,REHEATED,,,,321,"Carotene, beta",100
0864,05,CHICKEN,,REHEATED,,,,322,"Carotene, alpha",100
0864,05,CHICKEN,,REHEATED,,,,334,"Cryptoxanthin, beta",100
0864,05,CHICKEN,,REHEATED,,,,337,Lycopene,100
0864,05,CHICKEN,,REHEATED,,,,338,Lutein + zeaxanthin,100
0805,05,CHICKEN,,ROASTED,,,,301,Calcium,95
0805,05,CHICKEN,,ROASTED,,,,303,Iron,90
0805,05,CHICKEN,,ROASTED,,,,304,Magnesium,75
0805,05,CHICKEN,,ROASTED,,,,305,Phosphorus,80
0805,05,CHICKEN,,ROASTED,,,,306,Potassium,80
0805,05,CHICKEN,,ROASTED,,,,307,Sodium,80
0805,05,CHICKEN,,ROASTED,,,,309,Zinc,100
0805,05,CHICKEN,,ROASTED,,,,312,Copper,95
0805,05,CHICKEN,,ROASTED,,,,401,"Vitamin C, total ascorbic acid",80
0805,05,CHICKEN,,ROASTED,,,,404,Thiamin,70
0805,05,CHICKEN,,ROASTED,,,,405,Riboflavin,90
0805,05,CHICKEN,,ROASTED,,,,406,Niacin,80
0805,05,CHICKEN,,ROASTED,,,,415,Vitamin B-6,80
0805,05,CHICKEN,,ROASTED,,,,417,"Folate, total",60
0805,05,CHICKEN,,ROASTED,,,,431,Folic acid,60
0805,05,CHICKEN,,ROASTED,,,,432,"Folate, food",60
